OpenTime,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_volume,CloseTime,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAV,BTC-TBQAV,BTC-ignore
2020-02-15 01:00:00,10344.36,10375.0,9801.0,9904.72,57657.202947,2020-02-16 00:59:59.999,580845331.1747847,739781.0,26758.580323,269731775.5031557,0.0
2020-02-16 01:00:00,9904.46,10050.0,9638.12,9917.27,60023.999537,2020-02-17 00:59:59.999,592584876.9040861,708070.0,29406.136839,290482773.25193715,0.0
2020-02-17 01:00:00,9910.7,9964.16,9452.67,9706.0,70261.011901,2020-02-18 00:59:59.999,680009637.6159953,778058.0,33221.839241,321724146.0973482,0.0
2020-02-18 01:00:00,9706.0,10250.0,9576.01,10164.71,70604.124019,2020-02-19 00:59:59.999,696870122.812608,723413.0,37303.996326,368380176.64872575,0.0
2020-02-19 01:00:00,10164.78,10250.0,9350.0,9593.79,55162.586895,2020-02-20 00:59:59.999,547679966.9292257,588760.0,25457.91648,253188749.12823528,0.0
2020-02-20 01:00:00,9594.65,9699.0,9400.0,9596.42,60152.342914,2020-02-21 00:59:59.999,576020107.4626018,667387.0,29843.208875,285816414.8781603,0.0
2020-02-21 01:00:00,9597.21,9755.51,9550.21,9677.05,42181.554524,2020-02-22 00:59:59.999,408286949.8035292,470599.0,21645.267614,209532434.5763331,0.0
2020-02-22 01:00:00,9677.05,9709.17,9560.02,9650.86,24636.757623,2020-02-23 00:59:59.999,237544283.22525856,319961.0,13267.246511,127929552.99759819,0.0
2020-02-23 01:00:00,9650.85,9990.0,9645.0,9936.4,37702.089843,2020-02-24 00:59:59.999,371815095.46744496,441935.0,20035.250549,197592792.8624695,0.0
2020-02-24 01:00:00,9936.4,9990.0,9473.56,9656.13,55796.59612,2020-02-25 00:59:59.999,542081527.6408329,589384.0,26426.930644,256859539.02050737,0.0
2020-02-25 01:00:00,9655.52,9675.0,9250.0,9315.84,54379.344552,2020-02-26 00:59:59.999,514946930.56602305,579079.0,26318.934158,249358678.88131347,0.0
2020-02-26 01:00:00,9316.48,9377.44,8633.63,8785.25,92130.345482,2020-02-27 00:59:59.999,830717784.379095,871018.0,41928.874809,378197861.58165485,0.0
2020-02-27 01:00:00,8786.0,8971.77,8531.0,8823.21,72483.578762,2020-02-28 00:59:59.999,636955872.7625463,696646.0,35410.014492,311229361.68385184,0.0
2020-02-28 01:00:00,8823.25,8900.0,8445.0,8692.91,71155.208977,2020-02-29 00:59:59.999,615664817.0103912,655727.0,35295.606135,305533926.9847335,0.0
2020-02-29 01:00:00,8690.8,8790.0,8523.55,8523.61,36748.183035,2020-03-01 00:59:59.999,318585951.98853236,414175.0,18916.854559,164044036.86872095,0.0
2020-03-01 01:00:00,8523.61,8750.0,8411.0,8531.88,43892.201779,2020-03-02 00:59:59.999,375729315.25408256,472019.0,21838.368866,186962259.70689058,0.0
2020-03-02 01:00:00,8530.3,8965.75,8498.0,8915.24,60401.31773,2020-03-03 00:59:59.999,528906629.5628192,564535.0,31213.080602,273395227.9483244,0.0
2020-03-03 01:00:00,8911.18,8919.65,8651.0,8760.07,55154.997282,2020-03-04 00:59:59.999,484181096.3229557,512762.0,26954.229745,236655810.14459231,0.0
2020-03-04 01:00:00,8760.07,8848.29,8660.0,8750.87,38696.482578,2020-03-05 00:59:59.999,338849891.9529354,454817.0,19279.33119,168832874.50723547,0.0
2020-03-05 01:00:00,8750.99,9159.42,8746.54,9054.68,58201.866355,2020-03-06 00:59:59.999,524102029.20478296,619552.0,30482.082171,274387102.9108894,0.0
2020-03-06 01:00:00,9054.64,9170.0,8985.5,9131.88,43782.948044,2020-03-07 00:59:59.999,397598476.4205629,493216.0,22296.560506,202484342.22117206,0.0
2020-03-07 01:00:00,9130.89,9188.0,8835.0,8886.66,45422.204525,2020-03-08 00:59:59.999,409983263.78913796,485400.0,22281.715855,201161181.30473226,0.0
2020-03-08 01:00:00,8885.25,8886.76,8000.0,8033.31,77537.315166,2020-03-09 00:59:59.999,656931544.7821604,740741.0,34843.607849,295351474.4354491,0.0
2020-03-09 01:00:00,8034.76,8179.31,7632.01,7929.87,116968.863268,2020-03-10 00:59:59.999,918787729.0855838,929234.0,58020.957927,455866837.30462253,0.0
2020-03-10 01:00:00,7929.87,8149.0,7728.01,7894.56,86783.443875,2020-03-11 00:59:59.999,689700153.4490932,737528.0,43673.584024,347117049.3619673,0.0
2020-03-11 01:00:00,7894.57,7980.0,7590.0,7934.52,79942.411172,2020-03-12 00:59:59.999,624465167.3648188,699401.0,40497.892738,316442882.7597013,0.0
2020-03-12 01:00:00,7934.58,7966.17,4410.0,4800.0,261505.608653,2020-03-13 00:59:59.999,1628590104.2222133,1770812.0,119298.006197,743481672.2037649,0.0
2020-03-13 01:00:00,4800.01,5955.0,3782.13,5578.6,402201.673764,2020-03-14 00:59:59.999,2063819540.638995,2309830.0,197511.954273,1017423855.7557491,0.0
2020-03-14 01:00:00,5576.05,5640.52,5055.13,5172.06,136910.135974,2020-03-15 00:59:59.999,736651880.9210789,1106125.0,66104.019729,356020329.8521769,0.0
2020-03-15 01:00:00,5172.48,5940.0,5093.1,5361.3,139916.146534,2020-03-16 00:59:59.999,753755706.4268771,1037714.0,70540.65095,380499471.94982266,0.0
2020-03-16 01:00:00,5360.33,5365.42,4442.12,5028.97,227276.92276,2020-03-17 00:59:59.999,1113690309.1015868,1608176.0,108901.967366,533857910.81658685,0.0
2020-03-17 01:00:00,5028.86,5525.0,4921.45,5312.64,150089.926318,2020-03-18 00:59:59.999,793147908.2684973,1069217.0,74698.374254,394902319.1241586,0.0
2020-03-18 01:00:00,5312.64,5436.17,5009.37,5393.04,137127.634894,2020-03-19 00:59:59.999,719748122.45302,962843.0,65106.067778,341970839.5779824,0.0
2020-03-19 01:00:00,5393.26,6400.0,5252.53,6162.37,199020.873439,2020-03-20 00:59:59.999,1164739707.514236,1403608.0,99011.947011,579536547.7582244,0.0
2020-03-20 01:00:00,6162.05,6900.0,5670.0,6208.36,219298.329514,2020-03-21 00:59:59.999,1401734013.1752021,1580069.0,104719.63918,670117999.1481416,0.0
2020-03-21 01:00:00,6204.57,6456.98,5860.02,6186.98,128913.668363,2020-03-22 00:59:59.999,794962136.6384171,990974.0,63326.096852,390737241.11380976,0.0
2020-03-22 01:00:00,6187.04,6407.87,5734.01,5816.19,119115.990527,2020-03-23 00:59:59.999,722895653.5100615,952259.0,57189.898349,347411876.3609581,0.0
2020-03-23 01:00:00,5816.05,6600.0,5688.0,6467.31,164674.215785,2020-03-24 00:59:59.999,1015525672.0743864,1099406.0,84136.011728,519197453.13588756,0.0
2020-03-24 01:00:00,6465.25,6833.0,6371.33,6744.72,151138.009878,2020-03-25 00:59:59.999,1001890515.2399886,1012669.0,72781.817328,482659188.55276763,0.0
2020-03-25 01:00:00,6744.69,6957.96,6450.0,6677.43,132155.734989,2020-03-26 00:59:59.999,880250736.9079887,912179.0,63515.16835,423439621.6406946,0.0
2020-03-26 01:00:00,6677.42,6780.0,6510.0,6737.36,83026.555211,2020-03-27 00:59:59.999,552537189.4793514,668467.0,41123.410506,273834254.4669247,0.0
2020-03-27 01:00:00,6737.27,6842.59,6261.0,6359.11,82914.968354,2020-03-28 00:59:59.999,551326113.8552039,643631.0,38439.272216,255910741.81760174,0.0
2020-03-28 01:00:00,6359.11,6360.0,6024.0,6236.65,93159.693429,2020-03-29 00:59:59.999,577986706.1289365,725588.0,44960.523438,279053353.63500285,0.0
2020-03-29 01:00:00,6236.65,6266.0,5866.56,5881.42,63311.627714,2020-03-30 01:59:59.999,383707122.5009629,496709.0,29080.967922,176336037.90451324,0.0
2020-03-30 02:00:00,5880.5,6599.0,5857.76,6394.38,118889.549992,2020-03-31 01:59:59.999,747569726.4544197,784034.0,58863.312983,370039956.0073812,0.0
2020-03-31 02:00:00,6394.45,6523.23,6321.4,6410.44,72337.595259,2020-04-01 01:59:59.999,465780496.6224872,538231.0,34730.902334,223650665.24981058,0.0
2020-04-01 02:00:00,6412.14,6679.94,6150.11,6642.92,97500.7524,2020-04-02 01:59:59.999,618527468.8341641,758061.0,49161.370195,312180122.98026615,0.0
2020-04-02 02:00:00,6643.36,7198.0,6551.0,6794.09,149299.906871,2020-04-03 01:59:59.999,1014494762.4416422,1101043.0,74722.163748,508095825.9586769,0.0
2020-04-03 02:00:00,6793.86,7048.0,6602.1,6734.1,104080.276939,2020-04-04 01:59:59.999,710254017.1002722,840456.0,51077.938671,348762338.666862,0.0
2020-04-04 02:00:00,6732.97,6990.41,6650.01,6856.99,72990.861139,2020-04-05 01:59:59.999,495076283.5209041,659051.0,36419.056684,247173793.29146552,0.0
2020-04-05 02:00:00,6857.41,6895.54,6677.52,6772.78,49685.356983,2020-04-06 01:59:59.999,337062083.0020279,506433.0,23875.578312,162008820.3887751,0.0
2020-04-06 02:00:00,6772.78,7355.14,6765.0,7329.9,118052.000832,2020-04-07 01:59:59.999,837357664.6519214,956586.0,59322.208873,420706756.20827895,0.0
2020-04-07 02:00:00,7329.9,7459.69,7077.0,7197.32,103585.168918,2020-04-08 01:59:59.999,757201786.6976632,924436.0,48811.267789,357008427.7255391,0.0
2020-04-08 02:00:00,7197.32,7420.0,7150.0,7361.28,76059.145838,2020-04-09 01:59:59.999,555122600.2750258,750516.0,39000.552565,284685809.77746606,0.0
2020-04-09 02:00:00,7360.26,7371.92,7108.08,7283.54,61094.872417,2020-04-10 01:59:59.999,444741085.9037586,686207.0,28801.892851,209718590.14289618,0.0
2020-04-10 02:00:00,7283.54,7295.75,6739.98,6858.92,104674.623375,2020-04-11 01:59:59.999,727281590.7719399,949050.0,47958.960805,333222230.69815034,0.0
2020-04-11 02:00:00,6858.92,6944.3,6760.0,6876.83,45470.293206,2020-04-12 01:59:59.999,311699573.516674,484618.0,21157.128381,145036158.54711846,0.0
2020-04-12 02:00:00,6876.84,7177.0,6780.0,6903.79,73868.666501,2020-04-13 01:59:59.999,516235035.18651134,648323.0,35637.958687,249206873.18271956,0.0
2020-04-13 02:00:00,6903.79,6903.79,6575.0,6837.91,96415.476573,2020-04-14 01:59:59.999,649390681.2485026,804179.0,44648.492187,300780988.70993096,0.0
2020-04-14 02:00:00,6838.04,6978.0,6754.28,6868.7,69068.623285,2020-04-15 01:59:59.999,474794776.19211113,608665.0,32019.322337,220122993.7265764,0.0
2020-04-15 02:00:00,6868.57,6933.0,6605.0,6621.24,61571.384994,2020-04-16 01:59:59.999,416947490.6156957,581374.0,29866.89225,202324176.1600371,0.0
2020-04-16 02:00:00,6621.25,7190.0,6468.27,7101.94,125009.857539,2020-04-17 01:59:59.999,865277543.3946934,971163.0,63251.204331,438475139.1082971,0.0
2020-04-17 02:00:00,7101.99,7148.12,6972.98,7027.55,54126.509763,2020-04-18 01:59:59.999,382334236.16947895,537554.0,25973.970677,183489537.17453393,0.0
2020-04-18 02:00:00,7026.78,7293.08,7014.4,7248.6,49488.542819,2020-04-19 01:59:59.999,354845083.77618897,494670.0,23980.644731,171950110.370116,0.0
2020-04-19 02:00:00,7248.6,7266.15,7055.6,7120.74,45664.86393,2020-04-20 01:59:59.999,326485586.9317383,483574.0,21519.030976,153854417.3706887,0.0
2020-04-20 02:00:00,7121.4,7220.0,6751.0,6826.83,90149.49137,2020-04-21 01:59:59.999,629612368.7476892,785174.0,40427.515933,282531224.312811,0.0
2020-04-21 02:00:00,6828.98,6940.0,6762.0,6841.37,60109.710808,2020-04-22 01:59:59.999,411800606.08159715,555797.0,27732.164398,190003705.32072502,0.0
2020-04-22 02:00:00,6841.36,7156.38,6818.0,7125.14,61486.377334,2020-04-23 01:59:59.999,431271646.17559904,508659.0,28258.859922,198241315.96185333,0.0
2020-04-23 02:00:00,7125.12,7738.0,7020.0,7482.39,102773.569561,2020-04-24 01:59:59.999,756320213.5858521,881099.0,52475.598541,386041564.8244507,0.0
2020-04-24 02:00:00,7483.96,7615.96,7388.0,7505.0,60182.119939,2020-04-25 01:59:59.999,452118137.79400164,601093.0,29412.509143,220931579.32065317,0.0
2020-04-25 02:00:00,7505.0,7705.0,7431.07,7538.67,43874.427726,2020-04-26 01:59:59.999,331292050.77197313,521943.0,21111.140946,159480178.37989962,0.0
2020-04-26 02:00:00,7539.03,7700.0,7480.0,7693.1,50522.616209,2020-04-27 01:59:59.999,384202783.2747096,554480.0,24707.494225,187939788.77144253,0.0
2020-04-27 02:00:00,7693.1,7792.02,7606.0,7774.62,65441.339576,2020-04-28 01:59:59.999,504025811.6512535,637800.0,31594.106596,243380424.90896013,0.0
2020-04-28 02:00:00,7773.51,7780.0,7659.12,7738.98,46302.752638,2020-04-29 01:59:59.999,357391780.93076265,499414.0,21305.50136,164468534.08844885,0.0
2020-04-29 02:00:00,7738.58,8952.89,7710.05,8778.57,183546.887514,2020-04-30 01:59:59.999,1536390177.044949,1433128.0,91462.005617,765292175.0671884,0.0
2020-04-30 02:00:00,8778.58,9460.0,8401.0,8620.0,206277.214124,2020-05-01 01:59:59.999,1839283907.4625194,1661554.0,99484.476377,887675398.177694,0.0
2020-05-01 02:00:00,8620.0,9059.18,8613.56,8826.96,91468.815059,2020-05-02 01:59:59.999,805640126.6308705,865960.0,44763.354481,394216389.90386546,0.0
2020-05-02 02:00:00,8825.67,9010.0,8753.0,8972.05,59002.08755,2020-05-03 01:59:59.999,523838859.5442492,637884.0,30400.353449,269917468.3416013,0.0
2020-05-03 02:00:00,8972.58,9200.0,8712.0,8894.16,90126.065643,2020-05-04 01:59:59.999,808427095.9321591,877460.0,44321.3704,397824441.8012372,0.0
2020-05-04 02:00:00,8894.15,8950.0,8522.0,8871.96,84418.512331,2020-05-05 01:59:59.999,738343818.6939254,848802.0,39118.380222,342180074.58001775,0.0
2020-05-05 02:00:00,8871.92,9118.58,8760.0,9021.83,76480.765342,2020-05-06 01:59:59.999,683083018.8779808,812543.0,37454.518379,334700993.4328503,0.0
2020-05-06 02:00:00,9021.36,9395.0,8906.21,9142.92,105925.30242,2020-05-07 01:59:59.999,972793508.4649074,1007661.0,51189.790893,470167656.5656032,0.0
2020-05-07 02:00:00,9143.4,10067.0,9021.0,9986.4,147154.611378,2020-05-08 01:59:59.999,1409783462.0063643,1254835.0,74602.193112,715407978.1961043,0.0
2020-05-08 02:00:00,9986.3,10035.96,9705.0,9800.01,100683.7964,2020-05-09 01:59:59.999,997005843.7404792,967816.0,46207.637594,457701324.85886586,0.0
2020-05-09 02:00:00,9800.02,9914.25,9520.0,9539.4,81950.679567,2020-05-10 01:59:59.999,795001351.6797023,839384.0,36738.679244,356475632.6589254,0.0
2020-05-10 02:00:00,9539.1,9574.83,8117.0,8722.77,183865.182028,2020-05-11 01:59:59.999,1594996476.975637,1565771.0,84376.580774,731417660.3519951,0.0
2020-05-11 02:00:00,8722.77,9168.0,8200.0,8561.52,168807.251832,2020-05-12 01:59:59.999,1468392820.7608037,1367382.0,81474.595067,708958944.1586587,0.0
2020-05-12 02:00:00,8562.04,8978.26,8528.78,8810.79,86522.780066,2020-05-13 01:59:59.999,760195457.0509586,784859.0,40570.317401,356508014.1884676,0.0
2020-05-13 02:00:00,8810.99,9398.0,8792.99,9309.37,92466.274018,2020-05-14 01:59:59.999,839725719.9602077,869216.0,43648.354655,396713970.0443314,0.0
2020-05-14 02:00:00,9309.35,9939.0,9256.76,9791.98,129565.37747,2020-05-15 01:59:59.999,1247456797.8136663,1199530.0,63438.510993,611313934.3913236,0.0
2020-05-15 02:00:00,9791.97,9845.62,9150.0,9316.42,115890.761516,2020-05-16 01:59:59.999,1099721375.8919058,1055630.0,55397.123434,525813199.3366492,0.0
2020-05-16 02:00:00,9315.96,9588.0,9220.0,9381.27,59587.627862,2020-05-17 01:59:59.999,560547005.0259086,692028.0,28861.3682,271542836.2138013,0.0
2020-05-17 02:00:00,9380.81,9888.0,9322.1,9680.04,68647.764323,2020-05-18 01:59:59.999,663088800.815278,722718.0,34734.034993,335478915.9764369,0.0
2020-05-18 02:00:00,9681.11,9950.0,9464.23,9733.93,82006.603583,2020-05-19 01:59:59.999,797622297.3261683,794292.0,40242.842986,391957586.20057756,0.0
2020-05-19 02:00:00,9733.93,9897.21,9474.0,9775.53,78539.760454,2020-05-20 01:59:59.999,760713946.0085461,773581.0,37821.719308,366745428.20816094,0.0
2020-05-20 02:00:00,9775.13,9842.0,9326.0,9511.43,74923.73809,2020-05-21 01:59:59.999,721190802.7634026,731189.0,33481.796678,322416331.9624527,0.0
2020-05-21 02:00:00,9511.43,9578.47,8815.0,9068.65,108928.780969,2020-05-22 01:59:59.999,1002046265.9412597,951971.0,49914.081138,459089374.16887957,0.0
2020-05-22 02:00:00,9067.51,9271.0,8933.52,9170.0,58943.131024,2020-05-23 01:59:59.999,537847834.4967086,693694.0,28987.315896,264538897.25902513,0.0
2020-05-23 02:00:00,9170.0,9307.85,9070.0,9179.15,43526.296966,2020-05-24 01:59:59.999,400407195.62892234,512460.0,21377.616332,196682791.17593566,0.0
2020-05-24 02:00:00,9179.01,9298.0,8700.0,8720.34,70379.86645,2020-05-25 01:59:59.999,636787240.3733248,774088.0,32046.411444,290362268.47214717,0.0
2020-05-25 02:00:00,8718.14,8979.66,8642.72,8900.35,62833.910949,2020-05-26 01:59:59.999,553545285.9140139,733557.0,30771.888744,271166770.94493836,0.0
2020-05-26 02:00:00,8900.35,9017.67,8700.0,8841.18,58299.770138,2020-05-27 01:59:59.999,516455128.89068806,678304.0,28242.170083,250278944.16497475,0.0
2020-05-27 02:00:00,8841.0,9225.0,8811.73,9204.07,68910.355514,2020-05-28 01:59:59.999,624660855.780037,662850.0,33532.620265,304057334.99150485,0.0
2020-05-28 02:00:00,9204.07,9625.47,9110.0,9575.89,74110.787662,2020-05-29 01:59:59.999,693930106.1813825,738725.0,37974.899609,355720464.8630843,0.0
2020-05-29 02:00:00,9575.87,9605.26,9330.0,9427.07,57374.362961,2020-05-30 01:59:59.999,542758086.6064702,593705.0,26819.212894,253696538.73175293,0.0
2020-05-30 02:00:00,9426.6,9740.0,9331.23,9697.72,55665.27254,2020-05-31 01:59:59.999,530598690.0714505,651290.0,29252.679904,279016030.1311799,0.0
2020-05-31 02:00:00,9697.72,9700.0,9381.41,9448.27,48333.786403,2020-06-01 01:59:59.999,461272298.8525205,651473.0,22778.001169,217450165.0180633,0.0
2020-06-01 02:00:00,9448.27,10380.0,9421.67,10200.77,76649.12696,2020-06-02 01:59:59.999,749707596.6593573,826964.0,41530.412317,406777189.28314984,0.0
2020-06-02 02:00:00,10202.71,10228.99,9266.0,9518.04,108970.773151,2020-06-03 01:59:59.999,1070060237.1302093,1004312.0,49354.907969,485973112.19351894,0.0
2020-06-03 02:00:00,9518.02,9690.0,9365.21,9666.24,46252.644939,2020-06-04 01:59:59.999,441928818.0430156,562784.0,22656.30815,216537558.0168512,0.0
2020-06-04 02:00:00,9666.32,9881.63,9450.0,9789.06,57456.100969,2020-06-05 01:59:59.999,557234945.6467389,665881.0,28778.237371,279263924.70782906,0.0
2020-06-05 02:00:00,9788.14,9854.75,9581.0,9621.16,47788.05005,2020-06-06 01:59:59.999,465200788.20363384,566062.0,22329.107119,217444468.9505285,0.0
2020-06-06 02:00:00,9621.17,9735.0,9531.05,9666.3,32752.950893,2020-06-07 01:59:59.999,315604867.2361491,435796.0,15832.693765,152610794.9455491,0.0
2020-06-07 02:00:00,9666.85,9802.0,9372.46,9746.99,57952.848385,2020-06-08 01:59:59.999,556919603.7915448,637766.0,28426.595129,273242856.19134754,0.0
2020-06-08 02:00:00,9746.99,9800.0,9633.0,9782.01,40664.664125,2020-06-09 01:59:59.999,395459395.8213372,485139.0,19744.039124,192037951.04548973,0.0
2020-06-09 02:00:00,9782.0,9877.0,9570.0,9772.43,46024.001289,2020-06-10 01:59:59.999,447208895.8386983,551863.0,21901.19095,212965408.6778281,0.0
